*******************************************************************************
 2014-Sep-04 00:00     4.9302395624E+08 167.129840 -22.358605
 2014-Sep-05 00:00     4.9275779015E+08 167.181116 -22.286506
 2014-Sep-06 00:00     4.9248866292E+08 167.232394 -22.214313
 2014-Sep-07 00:00     4.9221657192E+08 167.283676 -22.142024
 2014-Sep-08 00:00     4.9194151450E+08 167.334961 -22.069639
 2014-Sep-09 00:00     4.9166348793E+08 167.386252 -21.997157
 2014-Sep-10 00:00     4.9138248951E+08 167.437549 -21.924576
 2014-Sep-11 00:00     4.9109851646E+08 167.488852 -21.851896
 2014-Sep-12 00:00     4.9081156597E+08 167.540163 -21.779116
 2014-Sep-13 00:00     4.9052163524E+08 167.591481 -21.706235
 2014-Sep-14 00:00     4.9022872138E+08 167.642809 -21.633251
 2014-Sep-15 00:00     4.8993282151E+08 167.694146 -21.560164
 2014-Sep-16 00:00     4.8963393269E+08 167.745494 -21.486973
 2014-Sep-17 00:00     4.8933205195E+08 167.796853 -21.413677
 2014-Sep-18 00:00     4.8902717631E+08 167.848223 -21.340273
 2014-Sep-19 00:00     4.8871930273E+08 167.899607 -21.266763
 2014-Sep-20 00:00     4.8840842814E+08 167.951004 -21.193144
 2014-Sep-21 00:00     4.8809454945E+08 168.002416 -21.119415
 2014-Sep-22 00:00     4.8777766352E+08 168.053843 -21.045576
 2014-Sep-23 00:00     4.8745776717E+08 168.105286 -20.971625
 2014-Sep-24 00:00     4.8713485721E+08 168.156746 -20.897561
 2014-Sep-25 00:00     4.8680893040E+08 168.208223 -20.823383
 2014-Sep-26 00:00     4.8647998345E+08 168.259718 -20.749090
 2014-Sep-27 00:00     4.8614801307E+08 168.311233 -20.674680
 2014-Sep-28 00:00     4.8581301591E+08 168.362768 -20.600154
 2014-Sep-29 00:00     4.8547498859E+08 168.414324 -20.525509
 2014-Sep-30 00:00     4.8513392768E+08 168.465902 -20.450744
 2014-Oct-01 00:00     4.8478982974E+08 168.517502 -20.375859
 2014-Oct-02 00:00     4.8444269128E+08 168.569125 -20.300852
 2014-Oct-03 00:00     4.8409250877E+08 168.620773 -20.225722
 2014-Oct-04 00:00     4.8373927865E+08 168.672445 -20.150468
 2014-Oct-05 00:00     4.8338299732E+08 168.724144 -20.075088
 2014-Oct-06 00:00     4.8302366115E+08 168.775869 -19.999582
 2014-Oct-07 00:00     4.8266126645E+08 168.827621 -19.923948
 2014-Oct-08 00:00     4.8229580952E+08 168.879402 -19.848186
 2014-Oct-09 00:00     4.8192728662E+08 168.931213 -19.772293
 2014-Oct-10 00:00     4.8155569394E+08 168.983053 -19.696268
 2014-Oct-11 00:00     4.8118102768E+08 169.034924 -19.620111
 2014-Oct-12 00:00     4.8080328396E+08 169.086827 -19.543820
 2014-Oct-13 00:00     4.8042245888E+08 169.138763 -19.467395
 2014-Oct-14 00:00     4.8003854850E+08 169.190732 -19.390832
 2014-Oct-15 00:00     4.7965154885E+08 169.242736 -19.314132
 2014-Oct-16 00:00     4.7926145590E+08 169.294775 -19.237293
 2014-Oct-17 00:00     4.7886826559E+08 169.346850 -19.160314
 2014-Oct-18 00:00     4.7847197383E+08 169.398963 -19.083194
 2014-Oct-19 00:00     4.7807257647E+08 169.451113 -19.005930
 2014-Oct-20 00:00     4.7767006935E+08 169.503302 -18.928523
 2014-Oct-21 00:00     4.7726444823E+08 169.555531 -18.850970
 2014-Oct-22 00:00     4.7685570886E+08 169.607801 -18.773270
 2014-Oct-23 00:00     4.7644384694E+08 169.660112 -18.695422
 2014-Oct-24 00:00     4.7602885813E+08 169.712466 -18.617425
 2014-Oct-25 00:00     4.7561073804E+08 169.764863 -18.539276
 2014-Oct-26 00:00     4.7518948225E+08 169.817305 -18.460976
 2014-Oct-27 00:00     4.7476508628E+08 169.869792 -18.382521
 2014-Oct-28 00:00     4.7433754564E+08 169.922325 -18.303912
 2014-Oct-29 00:00     4.7390685577E+08 169.974906 -18.225146
 2014-Oct-30 00:00     4.7347301206E+08 170.027534 -18.146222
 2014-Oct-31 00:00     4.7303600990E+08 170.080212 -18.067138
 2014-Nov-01 00:00     4.7259584458E+08 170.132940 -17.987894
 2014-Nov-02 00:00     4.7215251140E+08 170.185719 -17.908487
 2014-Nov-03 00:00     4.7170600557E+08 170.238550 -17.828917
 2014-Nov-04 00:00     4.7125632228E+08 170.291434 -17.749181
 2014-Nov-05 00:00     4.7080345669E+08 170.344372 -17.669279
 2014-Nov-06 00:00     4.7034740387E+08 170.397365 -17.589208
 2014-Nov-07 00:00     4.6988815889E+08 170.450414 -17.508967
 2014-Nov-08 00:00     4.6942571676E+08 170.503521 -17.428555
 2014-Nov-09 00:00     4.6896007242E+08 170.556685 -17.347970
 2014-Nov-10 00:00     4.6849122081E+08 170.609908 -17.267210
 2014-Nov-11 00:00     4.6801915677E+08 170.663192 -17.186274
 2014-Nov-12 00:00     4.6754387515E+08 170.716536 -17.105160
 2014-Nov-13 00:00     4.6706537070E+08 170.769943 -17.023867
 2014-Nov-14 00:00     4.6658363816E+08 170.823413 -16.942393
