*******************************************************************************
 2014-Sep-21 00:00     1.3806666389E+08  18.150891 -19.493434
 2014-Sep-22 00:00     1.3991845453E+08  18.766583 -20.410594
 2014-Sep-23 00:00     1.4176822617E+08  19.373298 -21.301736
 2014-Sep-24 00:00     1.4361541383E+08  19.971519 -22.167850
 2014-Sep-25 00:00     1.4545949829E+08  20.561697 -23.009886
 2014-Sep-26 00:00     1.4730000262E+08  21.144253 -23.828751
 2014-Sep-27 00:00     1.4913648898E+08  21.719576 -24.625316
 2014-Sep-28 00:00     1.5096855559E+08  22.288032 -25.400409
 2014-Sep-29 00:00     1.5279583402E+08  22.849962 -26.154825
 2014-Sep-30 00:00     1.5461798665E+08  23.405685 -26.889321
 2014-Oct-01 00:00     1.5643470430E+08  23.955500 -27.604623
 2014-Oct-02 00:00     1.5824570407E+08  24.499686 -28.301423
 2014-Oct-03 00:00     1.6005072736E+08  25.038508 -28.980383
 2014-Oct-04 00:00     1.6184953801E+08  25.572212 -29.642135
 2014-Oct-05 00:00     1.6364192060E+08  26.101030 -30.287282
 2014-Oct-06 00:00     1.6542767889E+08  26.625182 -30.916402
 2014-Oct-07 00:00     1.6720663436E+08  27.144871 -31.530048
 2014-Oct-08 00:00     1.6897862488E+08  27.660294 -32.128746
 2014-Oct-09 00:00     1.7074350348E+08  28.171633 -32.713002
 2014-Oct-10 00:00     1.7250113721E+08  28.679061 -33.283297
 2014-Oct-11 00:00     1.7425140608E+08  29.182741 -33.840093
 2014-Oct-12 00:00     1.7599420209E+08  29.682827 -34.383832
 2014-Oct-13 00:00     1.7772942834E+08  30.179467 -34.914936
 2014-Oct-14 00:00     1.7945699821E+08  30.672797 -35.433811
 2014-Oct-15 00:00     1.8117683457E+08  31.162950 -35.940843
 2014-Oct-16 00:00     1.8288886907E+08  31.650049 -36.436404
 2014-Oct-17 00:00     1.8459304153E+08  32.134212 -36.920850
 2014-Oct-18 00:00     1.8628929928E+08  32.615551 -37.394522
 2014-Oct-19 00:00     1.8797759662E+08  33.094171 -37.857746
 2014-Oct-20 00:00     1.8965789430E+08  33.570175 -38.310836
 2014-Oct-21 00:00     1.9133015907E+08  34.043656 -38.754093
 2014-Oct-22 00:00     1.9299436316E+08  34.514707 -39.187806
 2014-Oct-23 00:00     1.9465048395E+08  34.983413 -39.612252
 2014-Oct-24 00:00     1.9629850352E+08  35.449857 -40.027696
 2014-Oct-25 00:00     1.9793840834E+08  35.914117 -40.434396
 2014-Oct-26 00:00     1.9957018894E+08  36.376267 -40.832595
 2014-Oct-27 00:00     2.0119383957E+08  36.836378 -41.222531
 2014-Oct-28 00:00     2.0280935795E+08  37.294518 -41.604431
 2014-Oct-29 00:00     2.0441674498E+08  37.750750 -41.978513
 2014-Oct-30 00:00     2.0601600452E+08  38.205137 -42.344987
 2014-Oct-31 00:00     2.0760714317E+08  38.657736 -42.704056
 2014-Nov-01 00:00     2.0919017003E+08  39.108602 -43.055914
 2014-Nov-02 00:00     2.1076509651E+08  39.557789 -43.400750
 2014-Nov-03 00:00     2.1233193616E+08  40.005346 -43.738743
 2014-Nov-04 00:00     2.1389070452E+08  40.451322 -44.070068
 2014-Nov-05 00:00     2.1544141892E+08  40.895763 -44.394894
 2014-Nov-06 00:00     2.1698409836E+08  41.338712 -44.713381
 2014-Nov-07 00:00     2.1851876336E+08  41.780211 -45.025686
 2014-Nov-08 00:00     2.2004543586E+08  42.220298 -45.331960
 2014-Nov-09 00:00     2.2156413907E+08  42.659012 -45.632349
 2014-Nov-10 00:00     2.2307489737E+08  43.096389 -45.926992
 2014-Nov-11 00:00     2.2457773624E+08  43.532463 -46.216026
 2014-Nov-12 00:00     2.2607268211E+08  43.967266 -46.499582
 2014-Nov-13 00:00     2.2755976231E+08  44.400829 -46.777786
 2014-Nov-14 00:00     2.2903900499E+08  44.833182 -47.050760
 2014-Nov-15 00:00     2.3051043901E+08  45.264352 -47.318623
 2014-Nov-16 00:00     2.3197409389E+08  45.694367 -47.581490
 2014-Nov-17 00:00     2.3342999977E+08  46.123252 -47.839472
 2014-Nov-18 00:00     2.3487818730E+08  46.551031 -48.092674
 2014-Nov-19 00:00     2.3631868761E+08  46.977727 -48.341202
 2014-Nov-20 00:00     2.3775153224E+08  47.403361 -48.585156
 2014-Nov-21 00:00     2.3917675311E+08  47.827955 -48.824632
 2014-Nov-22 00:00     2.4059438247E+08  48.251527 -49.059726
 2014-Nov-23 00:00     2.4200445284E+08  48.674098 -49.290528
 2014-Nov-24 00:00     2.4340699698E+08  49.095684 -49.517128
 2014-Nov-25 00:00     2.4480204786E+08  49.516302 -49.739610
 2014-Nov-26 00:00     2.4618963862E+08  49.935969 -49.958058
 2014-Nov-27 00:00     2.4756980251E+08  50.354699 -50.172553
 2014-Nov-28 00:00     2.4894257292E+08  50.772507 -50.383174
